meeting_id,race_id,race_date,track,race_time,race_class,race_distance,race_prizes,position,trap,dog_id,dog_name,trainer,comments,starting_price,time_s,time_distance,birth_date,weight,color,sire,dam,breeding_info,race_url
360673,623973,Saturday 15th February 2020,Henlow,18:18,A10,460m,1st £100 | Others £40 | Race Total £300,1st,5,529754,How Ye Hilda,J M Ray,"MidTW,Ld 1/2",1/1F,04.01,30.51 (HD),Apr-2018,28.1,b - bk,Jaytee Jet,How Ye Now,Apr-2018 | 28.1 | b - bk | Jaytee Jet - How Ye Now,https://www.gbgb.org.uk/meeting/?meetingId=360673&raceId=623973
363467,652613,Tuesday 7th July 2020,Henlow,08:43,A6,460m,1st £120 | Others £35 | Race Total £295,4th,4,535740,Empire King,V A Lea,LckEP,7/1,03.86,28.60 (1),Aug-2018,31.5,d - bk,Kinloch Brae,Steponitstacey,Aug-2018 | 31.5 | d - bk | Kinloch Brae - Steponitstacey,https://www.gbgb.org.uk/meeting/?meetingId=363467&raceId=652613
363467,652613,Tuesday 7th July 2020,Henlow,08:43,A6,460m,1st £120 | Others £35 | Race Total £295,5th,1,508125,Savana Bear,M E Westwood,Crd2,5/4F,03.85,28.82 (2 3/4),Jun-2016,32.9,d - bd,Kinloch Brae,Ascot Lydia,Jun-2016 | 32.9 | d - bd | Kinloch Brae - Ascot Lydia,https://www.gbgb.org.uk/meeting/?meetingId=363467&raceId=652613
363467,652613,Tuesday 7th July 2020,Henlow,08:43,A6,460m,1st £120 | Others £35 | Race Total £295,6th,6,522189,Fieldview Flash,T J Nevin,SAw,12/1,03.87,28.90 (1),Jun-2017,25.3,b - be,Confident Rankin,Tyra Evita,Jun-2017 | 25.3 | b - be | Confident Rankin - Tyra Evita,https://www.gbgb.org.uk/meeting/?meetingId=363467&raceId=652613
363660,654079,Sunday 12th July 2020,Henlow,16:28,A8,460m,1st £110 | Others £35 | Race Total £285,1st,3,538599,Ryder Izzy,M E Westwood,"Mid,Bmp1,Ld4",8/1,03.85,28.37 (1 3/4),Nov-2018,29.0,b - bd,Droopys Jet,Churchtown Mimee,Nov-2018 | 29.0 | b - bd | Droopys Jet - Churchtown Mimee,https://www.gbgb.org.uk/meeting/?meetingId=363660&raceId=654079
363660,654079,Sunday 12th July 2020,Henlow,16:28,A8,460m,1st £110 | Others £35 | Race Total £285,2nd,1,505077,Fieldview Val,T J Nevin,"Rls,Ld2T4",5/1,03.88,28.51 (1 3/4),Oct-2016,29.7,b - wbk,Knockglass Billy,Coolavanny Pandy,Oct-2016 | 29.7 | b - wbk | Knockglass Billy - Coolavanny Pandy,https://www.gbgb.org.uk/meeting/?meetingId=363660&raceId=654079
363660,654079,Sunday 12th July 2020,Henlow,16:28,A8,460m,1st £110 | Others £35 | Race Total £285,3rd,6,531393,Lady Speranza,G E Elwell,FcdVW1T2,3/1,03.86,28.61 (1 1/4),Jun-2018,25.7,b - bk,Ballymac Eske,Cat Girl,Jun-2018 | 25.7 | b - bk | Ballymac Eske - Cat Girl,https://www.gbgb.org.uk/meeting/?meetingId=363660&raceId=654079
363660,654079,Sunday 12th July 2020,Henlow,16:28,A8,460m,1st £110 | Others £35 | Race Total £285,4th,2,526826,Only One Coady,J M Ray,"MidTRls,LdT2",11/2,03.76,28.71 (1 1/4),Dec-2017,32.1,d - bk,Kisses For Cloda,Kathleens Rabbo,Dec-2017 | 32.1 | d - bk | Kisses For Cloda - Kathleens Rabbo,https://www.gbgb.org.uk/meeting/?meetingId=363660&raceId=654079
363660,654079,Sunday 12th July 2020,Henlow,16:28,A8,460m,1st £110 | Others £35 | Race Total £285,5th,4,535740,Empire King,V A Lea,"Mid,Bmp1",1/1F,03.83,28.74 (NK),Aug-2018,30.9,d - bk,Kinloch Brae,Steponitstacey,Aug-2018 | 30.9 | d - bk | Kinloch Brae - Steponitstacey,https://www.gbgb.org.uk/meeting/?meetingId=363660&raceId=654079
363660,654079,Sunday 12th July 2020,Henlow,16:28,A8,460m,1st £110 | Others £35 | Race Total £285,6th,5,511650,Savana Mick,J M Ray,"MidTW,SAw",10/1,03.97,28.84 (1 1/4),Nov-2016,35.4,d - bd,Skywalker Puma,Windmill Beauty,Nov-2016 | 35.4 | d - bd | Skywalker Puma - Windmill Beauty,https://www.gbgb.org.uk/meeting/?meetingId=363660&raceId=654079
363794,655265,Friday 17th July 2020,Henlow,08:27,A8,460m,1st £110 | Others £35 | Race Total £285,1st,4,535740,Empire King,V A Lea,"EP,LdT1,CmAg",11/8F,03.85,28.04 (4 3/4),Aug-2018,30.9,d - bk,Kinloch Brae,Steponitstacey,Aug-2018 | 30.9 | d - bk | Kinloch Brae - Steponitstacey,https://www.gbgb.org.uk/meeting/?meetingId=363794&raceId=655265
363794,655265,Friday 17th July 2020,Henlow,08:27,A8,460m,1st £110 | Others £35 | Race Total £285,2nd,1,507156,Narcos,A P Tuffin,LdTRnIn,5/2,03.86,28.41 (4 3/4),Sep-2016,29.7,d - bk,Droopys Nidge,Natureofthetrade,Sep-2016 | 29.7 | d - bk | Droopys Nidge - Natureofthetrade,https://www.gbgb.org.uk/meeting/?meetingId=363794&raceId=655265
363794,655265,Friday 17th July 2020,Henlow,08:27,A8,460m,1st £110 | Others £35 | Race Total £285,3rd,3,515691,Longacres Bandit,G E Elwell,"Crd4,Styd",11/1,03.89,28.59 (2 1/4),Jun-2017,32.3,d - bd,Kinloch Brae,Hather Kim,Jun-2017 | 32.3 | d - bd | Kinloch Brae - Hather Kim,https://www.gbgb.org.uk/meeting/?meetingId=363794&raceId=655265
363794,655265,Friday 17th July 2020,Henlow,08:27,A8,460m,1st £110 | Others £35 | Race Total £285,4th,2,531647,Idolised,J S J Simpson,"VSAw,Crd 3/4",6/1,04.03,28.60 (SH),Jul-2018,31.6,d - bk,Ballymac Vic,Final Shannon,Jul-2018 | 31.6 | d - bk | Ballymac Vic - Final Shannon,https://www.gbgb.org.uk/meeting/?meetingId=363794&raceId=655265
363794,655265,Friday 17th July 2020,Henlow,08:27,A8,460m,1st £110 | Others £35 | Race Total £285,5th,5,493016,Manu Folly,G E Elwell,Crd 3/4,10/1,03.87,28.69 (1),Nov-2015,27.8,b - bk,Superior Product,Lavally Diva,Nov-2015 | 27.8 | b - bk | Superior Product - Lavally Diva,https://www.gbgb.org.uk/meeting/?meetingId=363794&raceId=655265
363794,655265,Friday 17th July 2020,Henlow,08:27,A8,460m,1st £110 | Others £35 | Race Total £285,6th,6,515155,Talking Lulu,V K Thom,Crd 3/4,3/1,03.88,29.04 (4 1/2),May-2017,28.4,b - bk,Pat C Sabbath,Rockburst Pearl,May-2017 | 28.4 | b - bk | Pat C Sabbath - Rockburst Pearl,https://www.gbgb.org.uk/meeting/?meetingId=363794&raceId=655265
363995,656558,Tuesday 21st July 2020,Henlow,09:18,A7,460m,1st £115 | Others £35 | Race Total £290,1st,5,519432,Harry The Champ,J Blunt,"QAw,ALd",11/1,03.78,28.44 (1 3/4),Jun-2017,37.0,d - bk,Head Bound,Sylviasmamasaid,Jun-2017 | 37.0 | d - bk | Head Bound - Sylviasmamasaid,https://www.gbgb.org.uk/meeting/?meetingId=363995&raceId=656558
363995,656558,Tuesday 21st July 2020,Henlow,09:18,A7,460m,1st £115 | Others £35 | Race Total £290,2nd,6,509684,Savana Jester,G A Payne,"EP,AHndy",5/4F,03.82,28.57 (1 3/4),Sep-2016,34.1,d - bk,Droopys Jet,Expert Jess,Sep-2016 | 34.1 | d - bk | Droopys Jet - Expert Jess,https://www.gbgb.org.uk/meeting/?meetingId=363995&raceId=656558
363995,656558,Tuesday 21st July 2020,Henlow,09:18,A7,460m,1st £115 | Others £35 | Race Total £290,3rd,2,528593,All Messed Up,V A Lea,"SAw,Crd3,FinStr",7/1,03.89,28.61 (1/2),Jan-2018,28.6,b - be,Holdem Spy,Holdem Jenga,Jan-2018 | 28.6 | b - be | Holdem Spy - Holdem Jenga,https://www.gbgb.org.uk/meeting/?meetingId=363995&raceId=656558
363995,656558,Tuesday 21st July 2020,Henlow,09:18,A7,460m,1st £115 | Others £35 | Race Total £290,4th,1,518940,Fieldview Dinky,T J Nevin,Crd4,7/1,03.84,28.88 (3 1/2),Dec-2016,30.9,d - bk,Makeshift,Millridge Brae,Dec-2016 | 30.9 | d - bk | Makeshift - Millridge Brae,https://www.gbgb.org.uk/meeting/?meetingId=363995&raceId=656558
363995,656558,Tuesday 21st July 2020,Henlow,09:18,A7,460m,1st £115 | Others £35 | Race Total £290,5th,4,538737,Makeit Nancy,R J Overton,Crd3,3/1,03.86,28.89 (SH),Jan-2019,26.6,b - bd,Eden The Kid,Baran Barracuda,Jan-2019 | 26.6 | b - bd | Eden The Kid - Baran Barracuda,https://www.gbgb.org.uk/meeting/?meetingId=363995&raceId=656558
363995,656558,Tuesday 21st July 2020,Henlow,09:18,A7,460m,1st £115 | Others £35 | Race Total £290,6th,3,535740,Empire King,V A Lea,Crd3,3/1,03.81,28.94 (3/4),Aug-2018,30.7,d - bk,Kinloch Brae,Steponitstacey,Aug-2018 | 30.7 | d - bk | Kinloch Brae - Steponitstacey,https://www.gbgb.org.uk/meeting/?meetingId=363995&raceId=656558
364145,657881,Sunday 26th July 2020,Henlow,14:32,A7,460m,1st £115 | Others £35 | Race Total £290,1st,1,530253,Waikiki Alex,S J Rayner,"LdT 1/2,Bmp&LdRnIn,(HndTm)",5/2,-,28.90 (SH),May-2018,28.2,b - bk,Kinloch Brae,Frankies Lady,May-2018 | 28.2 | b - bk | Kinloch Brae - Frankies Lady,https://www.gbgb.org.uk/meeting/?meetingId=364145&raceId=657881
364145,657881,Sunday 26th July 2020,Henlow,14:32,A7,460m,1st £115 | Others £35 | Race Total £290,2nd,5,516910,Sink The Enemy,J Bloomfield,"Ld 1/2TBmpRnIn,(HT)",7/4F,-,28.91 (SH),Sep-2016,34.4,d - bk,Laughil Blake,Ryma Boca,Sep-2016 | 34.4 | d - bk | Laughil Blake - Ryma Boca,https://www.gbgb.org.uk/meeting/?meetingId=364145&raceId=657881
364145,657881,Sunday 26th July 2020,Henlow,14:32,A7,460m,1st £115 | Others £35 | Race Total £290,3rd,6,497986,Tree Top Bubbles,C Wilson,"Wide,Bmp2,(HT)",7/1,-,28.92 (SH),Sep-2015,32.6,d - be,Droopys Scolari,Blue Aero,Sep-2015 | 32.6 | d - be | Droopys Scolari - Blue Aero,https://www.gbgb.org.uk/meeting/?meetingId=364145&raceId=657881
364145,657881,Sunday 26th July 2020,Henlow,14:32,A7,460m,1st £115 | Others £35 | Race Total £290,4th,4,535740,Empire King,V A Lea,"MidTRls,Bmp2,(HT)",3/1,-,29.23 (4),Aug-2018,30.9,d - bk,Kinloch Brae,Steponitstacey,Aug-2018 | 30.9 | d - bk | Kinloch Brae - Steponitstacey,https://www.gbgb.org.uk/meeting/?meetingId=364145&raceId=657881
364145,657881,Sunday 26th July 2020,Henlow,14:32,A7,460m,1st £115 | Others £35 | Race Total £290,5th,3,508971,Longtail Sally,S J Pedder,"MidTRls,Bmp 1/2,(HT)",9/2,-,29.54 (4),Oct-2016,27.6,b - bk,Makeshift,Swift Donna,Oct-2016 | 27.6 | b - bk | Makeshift - Swift Donna,https://www.gbgb.org.uk/meeting/?meetingId=364145&raceId=657881
364145,657881,Sunday 26th July 2020,Henlow,14:32,A7,460m,1st £115 | Others £35 | Race Total £290,6th,2,529383,Fieldview Andy,T J Nevin,"MidTRls,Bmp2& 1/2,(HT)",12/1,-,29.71 (2),Aug-2017,35.0,d - bk,Laughil Blake,Fast Fit Misty,Aug-2017 | 35.0 | d - bk | Laughil Blake - Fast Fit Misty,https://www.gbgb.org.uk/meeting/?meetingId=364145&raceId=657881
364278,659072,Friday 31st July 2020,Henlow,10:07,A7,460m,1st £115 | Others £35 | Race Total £290,1st,5,523465,Demolition Dolly,J M Ray,"Ld3,(HT)",9/1,-,28.32 (1/2),Sep-2017,26.5,b - bd,Droopys Jet,Letmebelucky,Sep-2017 | 26.5 | b - bd | Droopys Jet - Letmebelucky,https://www.gbgb.org.uk/meeting/?meetingId=364278&raceId=659072
364278,659072,Friday 31st July 2020,Henlow,10:07,A7,460m,1st £115 | Others £35 | Race Total £290,2nd,6,493016,Manu Folly,G E Elwell,"ChlFr 3/4,(HT)",9/1,-,28.36 (1/2),Nov-2015,27.6,b - bk,Superior Product,Lavally Diva,Nov-2015 | 27.6 | b - bk | Superior Product - Lavally Diva,https://www.gbgb.org.uk/meeting/?meetingId=364278&raceId=659072
364278,659072,Friday 31st July 2020,Henlow,10:07,A7,460m,1st £115 | Others £35 | Race Total £290,3rd,2,532767,Fieldview Bambam,T J Nevin,"EP,Crd 3/4,RanOn,(HT)",3/1,-,28.57 (2 3/4),Jun-2018,24.3,b - bk,Boherna House,Galway Fancy,Jun-2018 | 24.3 | b - bk | Boherna House - Galway Fancy,https://www.gbgb.org.uk/meeting/?meetingId=364278&raceId=659072
364278,659072,Friday 31st July 2020,Henlow,10:07,A7,460m,1st £115 | Others £35 | Race Total £290,4th,3,535740,Empire King,V A Lea,"Bmp 1/2,(HT)",9/4JF,-,28.71 (1 3/4),Aug-2018,31.1,d - bk,Kinloch Brae,Steponitstacey,Aug-2018 | 31.1 | d - bk | Kinloch Brae - Steponitstacey,https://www.gbgb.org.uk/meeting/?meetingId=364278&raceId=659072
364278,659072,Friday 31st July 2020,Henlow,10:07,A7,460m,1st £115 | Others £35 | Race Total £290,5th,4,525325,Makeit Patchys,F J Gray,"EP,LdT3,Crd 3/4,(HT)",4/1,-,28.81 (1 1/4),Oct-2017,29.6,b - bk,Ballymac Vic,Patchys Kerry,Oct-2017 | 29.6 | b - bk | Ballymac Vic - Patchys Kerry,https://www.gbgb.org.uk/meeting/?meetingId=364278&raceId=659072
364278,659072,Friday 31st July 2020,Henlow,10:07,A7,460m,1st £115 | Others £35 | Race Total £290,6th,1,535819,Agincourt Iris,J M Ray,"SAw,Bmp 1/2,(HT)",9/4JF,-,28.95 (1 3/4),Jul-2018,25.8,b - be,Droopys Nidge,Leamaneigh Sive,Jul-2018 | 25.8 | b - be | Droopys Nidge - Leamaneigh Sive,https://www.gbgb.org.uk/meeting/?meetingId=364278&raceId=659072
364506,660850,Friday 7th August 2020,Henlow,08:43,A7,460m,1st £115 | Others £35 | Race Total £290,1st,3,529972,Savana Impact,J M Ray,"Ld 3/4,Styd,(HT)",7/1,-,28.48 (1),Jun-2017,33.2,d - bk,Skywalker Puma,Springwell Watsy,Jun-2017 | 33.2 | d - bk | Skywalker Puma - Springwell Watsy,https://www.gbgb.org.uk/meeting/?meetingId=364506&raceId=660850
364506,660850,Friday 7th August 2020,Henlow,08:43,A7,460m,1st £115 | Others £35 | Race Total £290,2nd,2,535738,Solid Sadio,G E Elwell,"FinStr,(HT)",7/4F,-,28.57 (1),Aug-2018,30.5,d - bk,Droopys Nidge,Kilara Alice,Aug-2018 | 30.5 | d - bk | Droopys Nidge - Kilara Alice,https://www.gbgb.org.uk/meeting/?meetingId=364506&raceId=660850
364506,660850,Friday 7th August 2020,Henlow,08:43,A7,460m,1st £115 | Others £35 | Race Total £290,3rd,1,507156,Narcos,A P Tuffin,"QAw,LdT 3/4,(HT)",11/4,-,28.66 (1),Sep-2016,29.5,d - bk,Droopys Nidge,Natureofthetrade,Sep-2016 | 29.5 | d - bk | Droopys Nidge - Natureofthetrade,https://www.gbgb.org.uk/meeting/?meetingId=364506&raceId=660850
364506,660850,Friday 7th August 2020,Henlow,08:43,A7,460m,1st £115 | Others £35 | Race Total £290,4th,6,506382,Betsys Bailey,T J Nevin,"Wide,(HT)",7/1,-,28.70 (1/2),Oct-2016,28.7,b - wbe,Zero Ten,Garrison Malawi,Oct-2016 | 28.7 | b - wbe | Zero Ten - Garrison Malawi,https://www.gbgb.org.uk/meeting/?meetingId=364506&raceId=660850
364506,660850,Friday 7th August 2020,Henlow,08:43,A7,460m,1st £115 | Others £35 | Race Total £290,5th,4,535740,Empire King,V A Lea,"Crd1&3,(HT)",3/1,-,28.71 (SH),Aug-2018,31.2,d - bk,Kinloch Brae,Steponitstacey,Aug-2018 | 31.2 | d - bk | Kinloch Brae - Steponitstacey,https://www.gbgb.org.uk/meeting/?meetingId=364506&raceId=660850
364506,660850,Friday 7th August 2020,Henlow,08:43,A7,460m,1st £115 | Others £35 | Race Total £290,6th,5,507345,Mustang Nelson,G E Elwell,"SAw,Crd1&3,(HT)",6/1,-,28.85 (1 3/4),Jul-2016,35.8,d - bk,Confident Rankin,Point Hondo,Jul-2016 | 35.8 | d - bk | Confident Rankin - Point Hondo,https://www.gbgb.org.uk/meeting/?meetingId=364506&raceId=660850
364738,662136,Tuesday 11th August 2020,Henlow,21:12,A7,460m,1st £115 | Others £35 | Race Total £290,1st,6,533612,Domino Charm,M A Wallis,"EP,Ld3",4/1,03.83,28.37 (1 1/2),Jul-2018,26.8,b - bk,Aero Majestic,Domino Storm,Jul-2018 | 26.8 | b - bk | Aero Majestic - Domino Storm,https://www.gbgb.org.uk/meeting/?meetingId=364738&raceId=662136
364738,662136,Tuesday 11th August 2020,Henlow,21:12,A7,460m,1st £115 | Others £35 | Race Total £290,2nd,2,494629,Offshore Chief,C J Joyce,Chl&Crd3,3/1,03.86,28.49 (1 1/2),Nov-2015,31.7,d - bk,Godsend,Loughlea Rush,Nov-2015 | 31.7 | d - bk | Godsend - Loughlea Rush,https://www.gbgb.org.uk/meeting/?meetingId=364738&raceId=662136
364738,662136,Tuesday 11th August 2020,Henlow,21:12,A7,460m,1st £115 | Others £35 | Race Total £290,3rd,4,535740,Empire King,V A Lea,"QAw,LdTCrd3",11/4F,03.78,28.67 (2 1/4),Aug-2018,31.5,d - bk,Kinloch Brae,Steponitstacey,Aug-2018 | 31.5 | d - bk | Kinloch Brae - Steponitstacey,https://www.gbgb.org.uk/meeting/?meetingId=364738&raceId=662136
364738,662136,Tuesday 11th August 2020,Henlow,21:12,A7,460m,1st £115 | Others £35 | Race Total £290,4th,5,530013,Blackrose Fee,C M Dibb,"VSAw,Crd 1/2,Bmp3",7/2,04.05,28.75 (1),Apr-2018,27.9,b - bk,Droopys Buick,Blackrose Thrill,Apr-2018 | 27.9 | b - bk | Droopys Buick - Blackrose Thrill,https://www.gbgb.org.uk/meeting/?meetingId=364738&raceId=662136
364738,662136,Tuesday 11th August 2020,Henlow,21:12,A7,460m,1st £115 | Others £35 | Race Total £290,5th,3,518749,Milford Express,F J Gray,"SAw,Crd 1/2,Bmp3",8/1,03.91,28.81 (3/4),May-2017,37.0,d - bk,Greenwell Hulk,Bredas Pearl,May-2017 | 37.0 | d - bk | Greenwell Hulk - Bredas Pearl,https://www.gbgb.org.uk/meeting/?meetingId=364738&raceId=662136
364738,662136,Tuesday 11th August 2020,Henlow,21:12,A7,460m,1st £115 | Others £35 | Race Total £290,6th,1,507156,Narcos,A P Tuffin,"Crd 1/2,Bmp3",7/2,03.87,29.44 (8),Sep-2016,29.1,d - bk,Droopys Nidge,Natureofthetrade,Sep-2016 | 29.1 | d - bk | Droopys Nidge - Natureofthetrade,https://www.gbgb.org.uk/meeting/?meetingId=364738&raceId=662136
365032,664611,Friday 21st August 2020,Henlow,10:23,A7,460m,1st £115 | Others £35 | Race Total £290,1st,1,505077,Fieldview Val,T J Nevin,"SAw,Ld3",9/2,03.93,28.26 (1/2),Oct-2016,29.4,b - wbk,Knockglass Billy,Coolavanny Pandy,Oct-2016 | 29.4 | b - wbk | Knockglass Billy - Coolavanny Pandy,https://www.gbgb.org.uk/meeting/?meetingId=365032&raceId=664611
365032,664611,Friday 21st August 2020,Henlow,10:23,A7,460m,1st £115 | Others £35 | Race Total £290,2nd,2,538753,Filey Magic,A P Tuffin,"QAw,LdT3",5/1,03.79,28.30 (1/2),Sep-2018,28.4,b - bd,Paradise Maverik,Joya,Sep-2018 | 28.4 | b - bd | Paradise Maverik - Joya,https://www.gbgb.org.uk/meeting/?meetingId=365032&raceId=664611
365032,664611,Friday 21st August 2020,Henlow,10:23,A7,460m,1st £115 | Others £35 | Race Total £290,3rd,4,529972,Savana Impact,J M Ray,"Mid,Styd",5/2JF,03.92,28.61 (4),Jun-2017,33.8,d - bk,Skywalker Puma,Springwell Watsy,Jun-2017 | 33.8 | d - bk | Skywalker Puma - Springwell Watsy,https://www.gbgb.org.uk/meeting/?meetingId=365032&raceId=664611
365032,664611,Friday 21st August 2020,Henlow,10:23,A7,460m,1st £115 | Others £35 | Race Total £290,4th,3,535740,Empire King,V A Lea,"EP,Crd 3/4",10/3,03.81,28.69 (1),Aug-2018,31.8,d - bk,Kinloch Brae,Steponitstacey,Aug-2018 | 31.8 | d - bk | Kinloch Brae - Steponitstacey,https://www.gbgb.org.uk/meeting/?meetingId=365032&raceId=664611
365032,664611,Friday 21st August 2020,Henlow,10:23,A7,460m,1st £115 | Others £35 | Race Total £290,5th,6,507345,Mustang Nelson,G E Elwell,Crd1,7/1,03.88,28.81 (1 1/2),Jul-2016,35.8,d - bk,Confident Rankin,Point Hondo,Jul-2016 | 35.8 | d - bk | Confident Rankin - Point Hondo,https://www.gbgb.org.uk/meeting/?meetingId=365032&raceId=664611
365032,664611,Friday 21st August 2020,Henlow,10:23,A7,460m,1st £115 | Others £35 | Race Total £290,6th,5,540341,Alien Remainer,A P Tuffin,"StbStart,Crd 3/4",5/2JF,03.97,29.20 (5),May-2018,28.8,d - wbe,Skywalker Farloe,Lifes A Beauty,May-2018 | 28.8 | d - wbe | Skywalker Farloe - Lifes A Beauty,https://www.gbgb.org.uk/meeting/?meetingId=365032&raceId=664611
365251,666575,Thursday 27th August 2020,Henlow,11:54,A8,460m,1st £110 | Others £35 | Race Total £285,1st,1,486217,Silverview Ness,T Tungatt,"EP,Ld 1/2",2/1F,03.84,28.63 (1/2),Aug-2015,30.6,b - bk,Ballymac Vic,Silverview Spott,Aug-2015 | 30.6 | b - bk | Ballymac Vic - Silverview Spott,https://www.gbgb.org.uk/meeting/?meetingId=365251&raceId=666575
365251,666575,Thursday 27th August 2020,Henlow,11:54,A8,460m,1st £110 | Others £35 | Race Total £285,2nd,5,516474,Signature Emily,M P Brown,RanOnStr,4/1,03.88,28.67 (1/2),Jul-2017,27.5,b - bk,Tullymurry Act,Franks Dream,Jul-2017 | 27.5 | b - bk | Tullymurry Act - Franks Dream,https://www.gbgb.org.uk/meeting/?meetingId=365251&raceId=666575
365251,666575,Thursday 27th August 2020,Henlow,11:54,A8,460m,1st £110 | Others £35 | Race Total £285,3rd,4,535740,Empire King,V A Lea,"EP,LdT 1/2,Crd 3/4",11/4,03.80,28.76 (1),Aug-2018,31.9,d - bk,Kinloch Brae,Steponitstacey,Aug-2018 | 31.9 | d - bk | Kinloch Brae - Steponitstacey,https://www.gbgb.org.uk/meeting/?meetingId=365251&raceId=666575
365251,666575,Thursday 27th August 2020,Henlow,11:54,A8,460m,1st £110 | Others £35 | Race Total £285,4th,3,536730,Chief Master,B Green,"SAw,Crd 1/2",3/1,03.93,29.01 (3),Aug-2018,30.7,d - bebd,Droopys Roddick,Sincere Posh,Aug-2018 | 30.7 | d - bebd | Droopys Roddick - Sincere Posh,https://www.gbgb.org.uk/meeting/?meetingId=365251&raceId=666575
365251,666575,Thursday 27th August 2020,Henlow,11:54,A8,460m,1st £110 | Others £35 | Race Total £285,5th,6,536719,Amazing Fairy,P G Broome,Crd 3/4,8/1,03.81,29.29 (3 1/2),Sep-2018,29.2,b - bk,Droopys Cain,Tyrur Spruce,Sep-2018 | 29.2 | b - bk | Droopys Cain - Tyrur Spruce,https://www.gbgb.org.uk/meeting/?meetingId=365251&raceId=666575
365251,666575,Thursday 27th August 2020,Henlow,11:54,A8,460m,1st £110 | Others £35 | Race Total £285,6th,2,522852,Ripley Guru,M A Wallis,"SAw,Crd 1/2",8/1,03.95,29.37 (1),Sep-2017,27.8,b - be,Ballymac Vic,Evanta Evita,Sep-2017 | 27.8 | b - be | Ballymac Vic - Evanta Evita,https://www.gbgb.org.uk/meeting/?meetingId=365251&raceId=666575
365437,667999,Tuesday 1st September 2020,Henlow,09:34,A8,460m,1st £110 | Others £35 | Race Total £285,1st,1,535820,Leamaneigh Clyde,J M Ray,"EP,Bmp&Ld1",10/3,03.83,28.21 (3 3/4),Jul-2018,30.0,d - bk,Droopys Nidge,Leamaneigh Sive,Jul-2018 | 30.0 | d - bk | Droopys Nidge - Leamaneigh Sive,https://www.gbgb.org.uk/meeting/?meetingId=365437&raceId=667999
365437,667999,Tuesday 1st September 2020,Henlow,09:34,A8,460m,1st £110 | Others £35 | Race Total £285,2nd,2,535833,Go Welly Go,T J Nevin,"Bmp1,StydOn",11/2,03.82,28.50 (3 3/4),Jun-2018,33.3,d - bd,Quietly,Turbos Tornado,Jun-2018 | 33.3 | d - bd | Quietly - Turbos Tornado,https://www.gbgb.org.uk/meeting/?meetingId=365437&raceId=667999
365437,667999,Tuesday 1st September 2020,Henlow,09:34,A8,460m,1st £110 | Others £35 | Race Total £285,3rd,3,520840,Fieldview Jonny,T J Nevin,"Bmp1,RanOn",10/3,03.88,28.58 (1),Jul-2017,33.0,d - wbd,Sir Paddy,Ballymac Indie,Jul-2017 | 33.0 | d - wbd | Sir Paddy - Ballymac Indie,https://www.gbgb.org.uk/meeting/?meetingId=365437&raceId=667999
365437,667999,Tuesday 1st September 2020,Henlow,09:34,A8,460m,1st £110 | Others £35 | Race Total £285,4th,4,535740,Empire King,V A Lea,"EP,LdTBmp1",10/3,03.81,28.64 (3/4),Aug-2018,31.5,d - bk,Kinloch Brae,Steponitstacey,Aug-2018 | 31.5 | d - bk | Kinloch Brae - Steponitstacey,https://www.gbgb.org.uk/meeting/?meetingId=365437&raceId=667999
365437,667999,Tuesday 1st September 2020,Henlow,09:34,A8,460m,1st £110 | Others £35 | Race Total £285,5th,6,537650,Fastnet Joan,T J Nevin,Bmp1,3/1F,03.84,28.87 (3),Aug-2018,26.5,b - dkbd,Ballymac Eske,Snapchat,Aug-2018 | 26.5 | b - dkbd | Ballymac Eske - Snapchat,https://www.gbgb.org.uk/meeting/?meetingId=365437&raceId=667999
365437,667999,Tuesday 1st September 2020,Henlow,09:34,A8,460m,1st £110 | Others £35 | Race Total £285,6th,5,536323,Lockdown Podence,J M Ray,"SAw,Bmp1",9/2,03.90,29.21 (4 1/4),Aug-2018,29.0,d - bk,Paddys Magic,Bellmore Fantasy,Aug-2018 | 29.0 | d - bk | Paddys Magic - Bellmore Fantasy,https://www.gbgb.org.uk/meeting/?meetingId=365437&raceId=667999
365643,669443,Saturday 5th September 2020,Henlow,16:28,A8,460m,1st £110 | Others £35 | Race Total £285,1st,6,537650,Fastnet Joan,T J Nevin,"VQAw,ALd",11/4,03.71,28.11 (1),Aug-2018,26.7,b - dkbd,Ballymac Eske,Snapchat,Aug-2018 | 26.7 | b - dkbd | Ballymac Eske - Snapchat,https://www.gbgb.org.uk/meeting/?meetingId=365643&raceId=669443
365643,669443,Saturday 5th September 2020,Henlow,16:28,A8,460m,1st £110 | Others £35 | Race Total £285,2nd,1,527042,Bobs Duke,M A Wallis,Chl3,9/4F,03.80,28.18 (1),Sep-2017,30.6,d - bd,Adageo Bob,Fairest Royal,Sep-2017 | 30.6 | d - bd | Adageo Bob - Fairest Royal,https://www.gbgb.org.uk/meeting/?meetingId=365643&raceId=669443
365643,669443,Saturday 5th September 2020,Henlow,16:28,A8,460m,1st £110 | Others £35 | Race Total £285,3rd,2,526061,Ironroad Siren,K Gooding,"EP,RlsTMid",9/2,03.78,28.42 (3),Jan-2018,32.2,b - bk,Millwards Teddy,Millwards Katy,Jan-2018 | 32.2 | b - bk | Millwards Teddy - Millwards Katy,https://www.gbgb.org.uk/meeting/?meetingId=365643&raceId=669443
