dogId,dogName,SP,resultPosition,resultBtnDistance,resultSectionalTime,resultComment,resultRunTime,resultDogWeight,winnerOr2ndName,winnerOr2ndId,resultAdjustedTime,trapNumber,raceTime,raceDate,raceId,raceNumber,raceType,raceClass,raceDistance,raceGoing,raceWinTime,meetingId,trackName,trainerName,ownerName
600005,,7/2,3,1 1/4,05.14,"SAw,ClrRun,Mid-Rls",30.40,33.8,Coyote Kendor,588877,31.10,4,20:46:00,27/05/2022,843887,,Flat,A4,500.0,70,30.29,385494,Nottingham,,
600005,,,1,3 1/2,05.27,"DispLdFr1- 1/2,Ld 1/2,Mid-Rls",30.95,33.3,Ravenshill Anna,551385,30.95,4,,19/05/2022,842849,,Flat,T2,500.0,0,30.95,385256,Nottingham,,
600005,,,1,,,Mid-Rls,18.47,33.2,,,18.47,4,,12/05/2022,840983,,Flat,T1,305.0,0,18.47,385047,Nottingham,,
600005,,3/1,4,SH,05.12,Crd2&3,31.25,33.0,Glenmore Phantom,521874,31.15,4,19:41:00,25/03/2022,826293,,Flat,A4,500.0,-10,31.14,383400,Nottingham,,
600005,,13/2,6,2 1/2,05.22,"SAw,ClrRun,W2",31.32,32.9,Whizzing Raven,546510,31.42,4,19:09:00,18/03/2022,824296,,Flat,A3,500.0,10,30.93,383194,Nottingham,,
600005,,6/4F,1,,05.17,"SAw,ClrRun,Mid-Rls,RanOn",30.74,33.2,Frosties Alex,516087,31.04,4,19:09:00,11/03/2022,822550,,Flat,A4,500.0,30,30.74,382957,Nottingham,,
600005,,9/4,6,SH,05.17,"SAw,Chl&FcdToCk3",31.42,33.2,Servant King,550353,31.52,4,20:12:00,04/03/2022,820260,,Flat,A4,500.0,10,30.89,382693,Nottingham,,
600005,,9/2,3,2 1/2,05.12,"MvdOff&Crd2,Crd3",31.27,33.4,Tysons Zeus,550661,31.47,2,19:41:00,25/02/2022,818281,,Flat,A4,500.0,20,31.01,382474,Nottingham,,
600005,,,3,3/4,05.16,"ClrRun,Rls-Mid",31.02,33.3,Hong Kong Foxey,534624,31.22,2,,14/02/2022,816606,,Flat,T3,500.0,20,30.14,382212,Nottingham,,
600005,,,1,7,05.11,"ALd,Rls-Mid",30.98,33.6,Bit View Davy,599965,31.08,3,,09/02/2022,815176,,Flat,T3,500.0,10,30.98,382044,Nottingham,,
600005,,,1,,,"SAw,Rls",18.70,33.7,,,18.70,2,,02/02/2022,813529,,Flat,T1,305.0,0,18.70,381801,Nottingham,,
600005,,,1,,,Rls-Mid,18.73,33.5,,,18.83,2,,27/01/2022,811696,,Flat,T1,305.0,10,18.73,381620,Nottingham,,
600009,,,0,,03.63,"Ck2,Stpd 1/2",,27.0,,,,5,,13/07/2022,857908,,Flat,T1,380.0,0,,387164,Crayford,,
600009,,9/4,3,2 3/4,03.62,"EP,SnLdTo2",24.52,26.9,Indian Divine,605249,24.62,5,13:49:00,09/06/2022,848115,,Flat,A9,380.0,10,24.18,386002,Crayford,,
600009,,9/4,5,1 1/4,03.69,"CrdStt,EP,WideFrom2",24.50,26.8,Ascot Jan,588831,24.70,6,17:18:00,03/06/2022,846239,,Flat,A8,380.0,20,24.28,385728,Crayford,,
600009,,7/2,4,1 1/4,03.72,"BmpStt,2ndFrom2-Wide 3/4,RanOn",24.69,26.4,Dower Fancy,545806,24.69,6,16:38:00,26/05/2022,844389,,Flat,A8,380.0,0,24.44,385533,Crayford,,
600009,,6/1,4,3/4,03.55,"EP,Disp-Wide 1/4,Crd3",24.31,26.3,Sparkle,542709,24.41,5,16:58:00,19/05/2022,842460,,Flat,A8,380.0,10,24.07,385315,Crayford,,
600009,,9/2,2,1,03.55,"QAw,LdTo 1/4",24.33,26.4,Salems Florida,539375,24.43,5,15:58:00,13/05/2022,840602,,Flat,A8,380.0,10,24.25,385109,Crayford,,
600009,,8/1,5,2,03.55,"EP,Disp-Wide 1/4,Wide 3/4",24.33,26.3,Moaning Gauff,599687,24.53,5,21:24:00,07/05/2022,839024,,Flat,A8,380.0,20,23.83,384939,Crayford,,
600009,,10/1,1,,03.67,"EP,SnLd,Wide4",24.34,26.5,Tullovin Charlie,504874,24.34,5,20:43:00,03/05/2022,837670,,Flat,A8,380.0,0,24.34,384749,Crayford,,
600009,,10/3,5,2 1/2,03.61,"EP,SnLd-Wide 1/4,Wide 3/4",24.54,26.7,Gnasher,549922,24.64,5,12:24:00,27/04/2022,835721,,Flat,A8,380.0,10,24.05,384535,Crayford,,
600009,,4/1,1,,03.58,"DispTo1,Ld 3/4To4",24.48,26.9,Woman In White,549316,24.48,5,11:54:00,20/04/2022,833908,,Flat,A9,380.0,0,24.48,384322,Crayford,,
600009,,5/4F,1,,03.63,"BmpRnUp,SnLdTo 1/4,CmAgNrLn",24.44,26.7,Pick Meup Paula,528093,24.44,5,15:18:00,14/04/2022,832672,,Flat,A10,380.0,0,24.44,384164,Crayford,,
600009,,7/2,5,1/2,03.73,"CrdStt,Wide 1/4",24.79,26.8,Shoutothetop,599868,24.79,5,11:24:00,06/04/2022,830024,,Flat,A10,380.0,0,24.15,383843,Crayford,,
600009,,8/13F,5,3 3/4,03.72,"MsdBrk,MidRnUp,Bmp1,Crd 1/4",25.10,27.3,Oilean View,604713,25.10,5,11:24:00,30/03/2022,828205,,Flat,A10,380.0,0,24.38,383607,Crayford,,
600009,,13/8F,4,SH,03.62,"Mid&CrdRnUp,2ndFrom1To4",24.54,27.0,Spy A Chick,523200,24.54,6,11:09:00,23/03/2022,826173,,Flat,A10,380.0,0,24.31,383380,Crayford,,
600009,,15/8F,3,HD,03.57,"EP,SnLdTo 3/4",24.53,26.8,Gemmas Gang,593582,24.53,5,10:53:00,16/03/2022,824182,,Flat,A10,380.0,0,24.45,383171,Crayford,,
600009,,3/1,4,1,03.74,"MsdBrk,BmpRnUp&1,Bmp&Wide 1/4",24.86,26.4,Roman Stream,550678,24.86,5,11:24:00,09/03/2022,821928,,Flat,A10,380.0,0,24.64,382914,Crayford,,
600009,,6/4F,2,HD,03.63,"EP,Bmp&Ld 1/4To4",24.62,26.2,Alfar Lola,554729,24.62,5,11:39:00,02/03/2022,820222,,Flat,A10,380.0,0,24.60,382690,Crayford,,
600009,,6/4F,3,3/4,03.62,"EP,Disp-Wide 1/4,Crd3",24.61,26.1,Bogger Siri,533521,24.61,5,16:58:00,24/02/2022,818641,,Flat,A10,380.0,0,24.19,382512,Crayford,,
600009,,4/1,4,1/2,03.61,"EP,SnLd-Wide 1/4,MidRnUp",24.59,26.4,Dece Green,547242,24.69,5,11:09:00,16/02/2022,816347,,Flat,A10,380.0,10,24.39,382256,Crayford,,
600009,,,1,4 1/2,03.58,"SnLd,Bmp1,VW 1/4,Mid",24.57,26.1,Thisdivacanrun,600108,24.57,4,,10/02/2022,815713,,Flat,T3,380.0,0,24.57,382122,Crayford,,
600009,,,2,1 3/4,03.63,"Ld-Wide 1/4,MidRnUp",24.93,26.2,Rileys Vision,593857,24.93,6,,04/02/2022,813908,,Flat,T3,380.0,0,24.79,381954,Crayford,,
600009,,,1,,03.59,"MidToWide,Wide 1/4",25.05,26.4,,,25.05,3,,26/01/2022,811321,,Flat,T1,380.0,0,25.05,381670,Crayford,,
600010,,5/1,6,DNF,04.53,Checked1,,28.7,Corkys Flyer,539340,,6,19:41:00,29/10/2022,885787,,Flat,A5,500.0,30,30.00,390607,Sheffield,,
600010,,7/1,4,1 3/4,04.45,ClrRun,29.89,28.8,Brennans Lady,581776,30.19,6,18:36:00,22/10/2022,883694,,Flat,A5,500.0,30,29.60,390353,Sheffield,,
600010,,5/2,2,1 1/2,04.41,ClearRun,29.94,28.3,Jannas Littlegem,585593,30.04,6,20:25:00,14/10/2022,881757,,Flat,A5,500.0,10,29.81,390131,Sheffield,,
600010,,6/1,3,1/2,,"ClearRun,(HT)",29.61,28.8,Ballymac Remi,619952,29.91,6,19:34:00,07/10/2022,879731,,Flat,A5,500.0,30,29.53,389889,Sheffield,,
600010,,9/2,1,,04.45,Led4,29.94,28.7,Great Oscar,600965,30.14,6,18:19:00,01/10/2022,877774,,Flat,A6,500.0,20,29.94,389631,Sheffield,,
600010,,4/1,4,1 1/4,04.48,ClearRun,29.90,28.8,Midian Sally,600088,30.20,6,18:19:00,24/09/2022,875748,,Flat,A6,500.0,30,29.69,389396,Sheffield,,
600010,,1/1F,1,,04.46,Ld2,29.89,28.9,Junior The Bear,589207,30.09,6,20:12:00,17/09/2022,874148,,Flat,A7,500.0,20,29.89,389195,Sheffield,,
600010,,4/1,5,1 1/4,04.53,Crd1,30.12,28.1,Culzean Ronnie,547367,30.32,6,11:58:00,08/09/2022,871891,,Flat,A7,500.0,20,29.89,388912,Sheffield,,
600010,,8/1,6,2 3/4,04.57,"SAw,Crd2",30.35,27.5,Ballycowen Bear,553139,30.45,6,19:51:00,02/09/2022,870268,,Flat,A6,500.0,10,29.90,388718,Sheffield,,
600010,,6/1,4,1 3/4,04.50,FcdTCk 1/2,30.07,27.3,Glavin Kesha,604882,30.47,6,20:25:00,26/08/2022,868438,,Flat,A6,500.0,40,29.31,388488,Sheffield,,
600010,,4/1,6,SH,,ClearRun,16.93,27.4,Bartlemy Bruno,542170,17.08,6,20:59:00,19/08/2022,866484,,Flat,D4,280.0,15,16.59,388284,Sheffield,,
600010,,,1,2 1/2,,"Wide,ALd",16.66,27.5,Rathcoole Honey,609748,16.71,6,,15/08/2022,865633,,Flat,T2,280.0,5,16.66,388160,Sheffield,,
600010,,,3,2 1/4,,"Wide,ClearRun",16.86,27.6,No Escape,605697,16.96,6,,09/08/2022,864538,,Flat,T3,280.0,10,16.60,387984,Sheffield,,
600010,,6/1,5,2 3/4,,ClearRun,40.31,27.9,Coralboy Duchess,544006,41.11,3,19:26:00,25/06/2022,852391,,Flat,HP,660.0,0,39.88,386495,Sheffield,,
600010,,7/1,4,3,04.41,Crd2,30.06,28.1,Bush Lilly,544435,30.26,6,18:19:00,14/06/2022,849278,,Flat,A5,500.0,20,29.59,386144,Sheffield,,
600010,,6/1,6,1 1/4,04.45,Crd1,30.18,28.1,Salty Lad,600296,30.38,6,11:13:00,09/06/2022,848349,,Flat,A5,500.0,20,29.46,386012,Sheffield,,
600010,,5/2,1,,04.39,"EP,LedRunUp",29.59,28.2,Brennans Appleby,547498,29.79,6,18:19:00,04/06/2022,846518,,Flat,A6,500.0,20,29.59,385797,Sheffield,,
600010,,7/4F,3,1 1/2,04.46,Crd1,30.15,28.0,Inca Starlet,550479,30.35,6,18:19:00,28/05/2022,844926,,Flat,A6,500.0,20,29.71,385564,Sheffield,,
600010,,,1,8,13.38,"Wide,Led3",40.15,28.0,Drumcrow Harley,585716,40.45,6,,21/05/2022,843907,,Flat,T2,660.0,30,40.15,385370,Sheffield,,
600010,,8/1,4,2 1/4,04.43,FcdTCk4,30.18,28.1,Springhill Chum,599821,30.28,6,11:13:00,12/05/2022,839608,,Flat,A6,500.0,10,29.75,385004,Sheffield,,
600010,,5/2JF,3,1/2,04.43,ClearRun,30.17,28.3,Darver Mineola,605843,30.37,6,12:58:00,05/05/2022,838318,,Flat,A6,500.0,20,30.07,384816,Sheffield,,
600010,,3/1,4,1 1/4,04.44,Crd2,30.06,28.1,Geelo Lizzie,605645,30.26,6,18:19:00,30/04/2022,836758,,Flat,A6,500.0,20,29.82,384633,Sheffield,,
600010,,7/2,4,1/2,04.47,Crd1&4,30.35,28.1,Allround Paddy,516829,30.45,6,18:36:00,23/04/2022,834821,,Flat,A6,500.0,10,29.82,384423,Sheffield,,
600010,,10/3,4,3 1/2,04.54,Crd3,30.31,28.1,Dynamo Lee,594044,30.41,6,19:26:00,16/04/2022,832942,,Flat,A6,500.0,10,29.83,384205,Sheffield,,
600010,,5/1,4,3 3/4,04.57,"SAw,VeryWideRnUp",30.07,28.0,Thornfield Queen,550015,30.17,6,22:07:00,08/04/2022,830958,,Flat,A5,500.0,10,29.57,383961,Sheffield,,
600010,,,1,,04.47,Wide,30.04,28.0,,,30.14,5,,02/04/2022,829920,,Flat,T1,500.0,10,30.04,383836,Sheffield,,
600010,,6/4F,1,,04.40,"QAw,ALed,(ReQul)",29.65,28.2,Kilara Canya,593827,29.85,5,20:27:00,26/03/2022,827275,,Flat,A8,500.0,20,29.65,383481,Sheffield,,
600010,,2/1,5,1 1/4,04.53,"Bmp1,Crd 1/2&3",30.24,28.0,Gatelodge Kyoto,532493,30.64,6,16:43:00,21/03/2022,825857,,Flat,A8,500.0,40,29.82,383359,Sheffield,,
600010,,9/4F,2,3/4,04.51,"EP,Ld3-RnIn",30.23,28.0,Longacres Tyrur,530293,30.63,6,17:22:00,14/03/2022,823828,,Flat,A8,500.0,40,30.17,383145,Sheffield,,
600010,,4/1,5,2 1/4,04.43,"EP,WideStart,Crd4",30.69,28.0,Coologue Opal,591689,30.79,5,15:44:00,07/03/2022,821800,,Flat,A7,500.0,10,30.04,382902,Sheffield,,
600010,,,3,7 1/2,04.50,"Mid,EvCh",30.43,28.0,Adams Spottydog,591635,30.63,6,,28/02/2022,820342,,Flat,T3,500.0,20,29.81,382625,Sheffield,,
600010,,,3,3/4,04.55,"SAw,WideRunUp,Mid",30.84,27.9,Coologue Opal,591689,30.84,4,,22/02/2022,818768,,Flat,T3,500.0,0,30.71,382482,Sheffield,,
600010,,,3,3 1/4,,"VSAw,Mid,ClearRun",17.06,27.7,Marys Roddick,530925,17.16,4,,17/02/2022,817490,,Flat,T3,280.0,10,16.62,382293,Sheffield,,
600010,,,1,,,MidRls,17.22,27.7,,,17.22,3,,29/01/2022,812345,,Flat,T1,280.0,0,17.22,381737,Sheffield,,
600011,,3/1,6,DNF,05.19,CkRunIn,,34.0,Burgess Mistress,594154,,3,12:06:00,26/04/2023,933224,,Flat,A4,500.0,50,30.53,396471,Nottingham,,
600011,,6/1,5,1,05.34,"ClrRun,Rls-Mid",31.02,34.0,Mustang Natalie,605458,31.52,3,11:51:00,13/04/2023,929920,,Flat,A4,500.0,50,30.46,396008,Nottingham,,
600011,,,2,1 1/2,05.20,Crd1,30.91,33.1,Clonkeen Tipp,589550,31.21,1,,05/04/2023,929008,,Flat,T3,500.0,30,30.79,395679,Nottingham,,
600011,,,2,3/4,05.25,"Crd1,Ld2-4,Mid",31.56,34.1,Unsaid,619037,31.86,3,,29/03/2023,926817,,Flat,T3,500.0,30,31.50,395514,Nottingham,,
600011,,9/1,4,8,04.41,Bumped1,30.19,33.6,Magical Eleanor,619667,30.29,3,20:27:00,07/03/2023,919837,,Flat,A3,500.0,10,29.40,394764,Sheffield,,
600011,,7/2,3,SH,04.50,Crowded1,29.56,34.0,My Girl Bobby,602662,29.76,3,21:16:00,28/02/2023,917770,,Flat,A3,500.0,20,29.13,394506,Sheffield,,
600011,,7/1,3,1,04.42,"MidStart,LdTo2",29.72,34.0,Ballydoyle Roger,550200,29.72,2,21:31:00,21/02/2023,915722,,Flat,A3,500.0,0,29.59,394284,Sheffield,,
600011,,9/4F,4,1 1/4,04.40,ClrRun,29.55,34.2,Tullymurry Pablo,610475,29.65,2,20:59:00,10/02/2023,913052,,Flat,A3,500.0,10,29.38,393960,Sheffield,,
600011,,10/11F,1,,04.49,Ld1To 1/2&LdFr3,29.70,34.2,Slippy Trish,607644,29.70,2,19:38:00,03/02/2023,911126,,Flat,A4,500.0,0,29.70,393729,Sheffield,,
600011,,1/1F,1,,04.35,LdRnUp,29.63,34.0,Elsies Supreme,551950,29.53,3,19:38:00,27/01/2023,909063,,Flat,A5,500.0,-10,29.63,393493,Sheffield,,
600011,,7/4F,2,3 1/2,04.44,ClearRun,29.75,34.0,Fearsome Rocket,619644,29.95,2,18:19:00,17/01/2023,906121,,Flat,A5,500.0,20,29.46,393149,Sheffield,,
600011,,6/1,2,5 1/4,04.46,ClearRun,29.55,33.8,Loskeran Ronaldo,618971,29.75,3,21:01:00,07/01/2023,903449,,Flat,A4,500.0,20,29.13,392795,Sheffield,,
600011,,,1,,04.46,RlsMid,29.67,33.7,,,29.67,2,,30/12/2022,902449,,Flat,T1,500.0,0,29.67,392641,Sheffield,,
600011,,1/1F,4,1 1/4,04.39,Crd1&4,29.78,33.7,Izzy The Fox,588199,29.98,2,21:33:00,23/12/2022,900292,,Flat,A4,500.0,20,29.37,392442,Sheffield,,
600011,,3/1CF,2,1,04.41,Crd2,29.37,33.6,Tullymurry Elsa,588550,29.57,3,18:51:00,17/12/2022,898557,,Flat,A4,500.0,20,29.28,392220,Sheffield,,
600011,,5/4F,5,1/2,04.46,Bmp3,29.83,33.6,Trubbys Sonic,619544,30.03,2,22:22:00,09/12/2022,896880,,Flat,A4,500.0,20,29.17,392027,Sheffield,,
600011,,5/2,2,3/4,04.45,AlwaysHandy,29.72,33.8,Rushmoor Zara,547370,29.72,2,18:51:00,03/12/2022,894903,,Flat,A4,500.0,0,29.66,391750,Sheffield,,
600011,,11/10F,1,,04.39,"Ld1,DrewClear",29.37,34.1,Unique Icon,599976,29.37,3,22:03:00,22/11/2022,892242,,Flat,A6,500.0,0,29.37,391413,Sheffield,,
600011,,6/4F,1,,04.37,"QAw,DrewClearFrom 1/2",29.29,34.0,Inca Queen,620376,29.69,3,18:19:00,15/11/2022,889954,,Flat,A7,500.0,40,29.29,391180,Sheffield,,
600011,,4/6F,3,2 3/4,04.54,"SwvStt,Mid1,Chl3,FcdTCk4",30.52,34.1,Adams Conquest,541843,30.72,2,19:58:00,08/11/2022,888317,,Flat,A7,500.0,20,29.90,390943,Sheffield,,
600011,,11/10F,4,1/2,04.44,Bumped1,30.28,34.2,Magna Gold,606709,30.38,2,19:51:00,28/10/2022,885657,,Flat,A7,500.0,10,29.93,390600,Sheffield,,
600011,,,1,,04.45,RlsTMid,29.64,34.6,,,29.94,2,,22/10/2022,884509,,Flat,T1,500.0,30,29.64,390397,Sheffield,,
600011,,,1,,,RlsMid,16.58,34.9,,,16.68,3,,13/10/2022,881969,,Flat,T1,280.0,10,16.58,390112,Sheffield,,
600011,,,2,3/4,,Crd&Led1To2,17.12,34.6,Stoneys Mam,601014,17.17,1,,04/10/2022,879351,,Flat,T2,280.0,5,17.06,389782,Sheffield,,
600011,,,0,,,(Handslip),,34.4,,,,0,,27/09/2022,877479,,Flat,T1,100.0,,,389577,Sheffield,,
600011,,11/8F,2,1/2,04.49,Ld2-NrLine,30.60,33.9,Florican Jet,600508,30.50,1,19:41:00,16/07/2022,858044,,Flat,A8,500.0,-10,30.56,387224,Sheffield,,
600011,,11/4,3,1,04.54,BmpRnUp,30.38,34.3,Riviera Scarlett,594041,30.58,2,21:48:00,09/07/2022,856331,,Flat,A8,500.0,20,30.27,386960,Sheffield,,
600011,,,2,1/2,04.45,"RlsTMid,LdTilCrd3",30.39,33.8,Unique Icon,599976,30.59,2,,24/06/2022,853078,,Flat,T2,500.0,20,30.34,386517,Sheffield,,
600011,,,3,1 1/2,04.48,"EP,Rls,Bmp1",30.98,34.0,Soberano Legacy,599978,31.08,1,,18/06/2022,851293,,Flat,T3,500.0,10,30.70,386304,Sheffield,,
600011,,,1,,,RlsToMid,16.53,34.1,,,16.63,3,,10/06/2022,849273,,Flat,T1,280.0,10,16.53,386079,Sheffield,,
600011,,,3,2 1/4,,"RlsMid,SAw,ClearRun",16.95,34.0,Pennys Silly,590828,17.05,1,,10/05/2022,840445,,Flat,T3,280.0,10,16.61,385025,Sheffield,,
600011,,,1,,,RlsTMid,16.66,34.0,,,16.76,3,,03/05/2022,838383,,Flat,T1,280.0,10,16.66,384781,Sheffield,,
600011,,,1,5 1/4,04.46,"MidToRls,EP,SnLed",30.37,33.8,Unique Icon,599976,30.57,2,,03/03/2022,821443,,Flat,T3,500.0,20,30.37,382737,Sheffield,,
600011,,,2,3 3/4,,"RlsTMid,FcdTCkRunUp",16.68,33.3,Geelo Bonnie,587734,16.78,1,,25/02/2022,819824,,Flat,T2,280.0,10,16.37,382572,Sheffield,,
600011,,,1,,,"RlsToMid,(ReRun)",16.58,33.4,,,16.53,3,,19/02/2022,817991,,Flat,T1,280.0,-5,16.58,382381,Sheffield,,
600011,,,0,,,(Handslip),,33.5,,,,0,,11/02/2022,816001,,Flat,T1,100.0,0,,382160,Sheffield,,
600013,,,1,,,Mid-Rls,18.37,29.9,,,18.57,3,,21/09/2023,974808,,Flat,T1,305.0,20,18.37,401761,Nottingham,,
600013,,4/1,4,2 1/4,05.31,Crd1&2,31.64,29.8,Headford Malt,585754,31.74,4,13:36:00,05/07/2023,952443,,Flat,A3,500.0,10,30.88,398863,Nottingham,,
600013,,3/1,1,,05.18,"LdRunIn,Mid",30.49,29.5,Five Fifty Min,602631,30.79,3,13:51:00,28/06/2023,950554,,Flat,A4,500.0,30,30.49,398658,Nottingham,,
600013,,11/2,5,3,,"QAw,Crd3&4",31.02,29.8,Iveshead Nobby,625982,31.76,5,19:58:00,23/06/2023,949214,,Flat,HP,500.0,50,30.45,398478,Nottingham,,
600013,,4/1,1,,05.10,"CrdRunUp,Ld2",30.45,29.9,Ayva,600004,30.85,3,12:06:00,15/06/2023,947421,,Flat,A4,500.0,40,30.45,398237,Nottingham,,
600013,,3/1,6,1,05.13,CrdRunUp&2&4,31.15,29.4,Dark Debbie,624269,31.55,4,13:36:00,07/06/2023,944886,,Flat,A5,500.0,40,30.85,397921,Nottingham,,
600013,,9/2,6,2 1/4,05.13,"CrdRunUp,Blk2",31.12,29.4,Toolmaker Impact,552219,31.62,4,12:51:00,01/06/2023,943476,,Flat,A4,500.0,50,30.25,397744,Nottingham,,
600013,,4/1,1,,05.06,"EP,ALd,Mid",30.39,30.0,Conlig Pebbles,600281,30.89,3,13:21:00,25/05/2023,941580,,Flat,A5,500.0,50,30.39,397508,Nottingham,,
600013,,3/1,1,,05.23,"Ld1,Mid",30.55,29.3,Harwell Panda,542870,31.05,3,12:36:00,11/05/2023,937567,,Flat,A6,500.0,50,30.55,397049,Nottingham,,
600013,,10/1,6,3,05.17,Crd1,31.69,29.2,Emers Rambo,614818,31.89,4,11:51:00,03/05/2023,935064,,Flat,A5,500.0,20,30.88,396665,Nottingham,,
600013,,9/1,5,1 3/4,05.22,Crd2,31.35,29.5,Millroad Heidi,592191,31.65,4,13:36:00,27/04/2023,933621,,Flat,A5,500.0,30,30.95,396515,Nottingham,,
600013,,7/1,6,1 1/4,05.26,CrdRunUp,31.21,29.8,Clonkeen Tipp,589550,31.51,4,13:51:00,20/04/2023,931882,,Flat,A5,500.0,30,30.77,396283,Nottingham,,
600013,,6/1,5,3,05.51,"SAw,Blk3",31.38,29.5,Seany Five O,549117,31.68,3,13:06:00,13/04/2023,929925,,Flat,A5,500.0,30,31.03,396008,Nottingham,,
600013,,4/1,6,3/4,05.49,CrdRunUp,31.53,28.5,Kirkfields Jazz,587367,31.63,3,11:36:00,23/03/2023,924285,,Flat,A5,500.0,10,31.02,395291,Nottingham,,
600013,,9/2,5,4 1/4,05.32,Blk2,31.65,28.5,Seaside Champ,625990,31.85,3,11:06:00,16/03/2023,922260,,Flat,A5,500.0,20,30.59,395058,Nottingham,,
600013,,,2,3 1/4,05.25,Crd2,30.62,28.6,Emers Leader,600792,31.12,3,,08/03/2023,920857,,Flat,T3,500.0,50,30.36,394744,Nottingham,,
600013,,,2,13,05.32,"SAw,ClrRun,VW1&4",31.23,28.4,Foyle Bridge,609137,31.53,3,,02/03/2023,919217,,Flat,T3,500.0,30,30.19,394538,Nottingham,,
600013,,5/6F,4,3/4,04.57,ClearRun,29.89,29.1,Moneygall King,623216,29.99,3,20:46:00,14/02/2023,913677,,Flat,A5,500.0,10,29.76,394060,Sheffield,,
600013,,2/1F,2,1,,ClrRun,29.60,29.1,Burgess Minnie,542121,30.26,5,18:51:00,07/02/2023,911935,,Flat,HP,500.0,10,29.52,393844,Sheffield,,
600013,,5/2,2,HD,04.46,Bmp1,30.03,29.4,Coologue Opal,591689,29.93,3,21:01:00,31/01/2023,909753,,Flat,A5,500.0,-10,30.01,393580,Sheffield,,
600013,,7/4JF,3,1 1/2,04.50,Crd3,29.80,29.4,Aulton Dubh,619400,30.00,3,19:41:00,24/01/2023,907804,,Flat,A5,500.0,20,29.69,393364,Sheffield,,
600013,,4/1,5,1/2,04.44,Crd2,29.95,29.5,Bruny Island,602620,30.05,3,18:36:00,14/01/2023,905535,,Flat,A5,500.0,10,29.54,393045,Sheffield,,
600013,,5/2,5,1/2,04.49,Bmp4,29.86,29.3,Luna Tic,619558,30.06,3,19:34:00,06/01/2023,903429,,Flat,A5,500.0,20,29.67,392794,Sheffield,,
600013,,,2,2 1/4,,"RlsMid,ClearRun",16.49,28.9,Coonough Sandra,623972,16.49,4,,30/12/2022,902453,,Flat,T3,280.0,0,16.31,392641,Sheffield,,
600013,,5/4F,3,1 1/2,04.54,"SlowAway,ClearRun",29.85,29.4,Chief Marker,593814,29.95,4,21:33:00,16/12/2022,898513,,Flat,A5,500.0,10,29.45,392219,Sheffield,,
600013,,4/5F,1,,04.50,"Crd1,Ld 3/4",29.57,29.5,Mustang Layla,608942,29.87,4,21:16:00,10/12/2022,896892,,Flat,A6,500.0,30,29.57,392028,Sheffield,,
600013,,5/2,1,,04.52,Ld 3/4,29.68,29.2,Easy Lottie,620698,29.88,4,19:34:00,02/12/2022,894890,,Flat,A7,500.0,20,29.68,391751,Sheffield,,
600013,,9/4F,4,2 3/4,04.58,Crd1,30.20,29.2,One More Try,544004,30.30,4,18:19:00,26/11/2022,893250,,Flat,A7,500.0,10,29.69,391549,Sheffield,,
600013,,4/5F,3,SH,04.56,"SwervedRnUp,ChlFrom4",30.18,29.1,Shinnagh Playboy,593410,30.28,3,20:42:00,18/11/2022,891414,,Flat,A7,500.0,10,30.16,391302,Sheffield,,
600013,,,1,9 3/4,04.71,"QAw,CkMidStart,SnClear",30.15,29.2,Megs Promise,622154,30.35,1,,08/11/2022,889093,,Flat,T4,500.0,20,30.15,390995,Sheffield,,
600013,,,3,11 1/4,04.54,"EP,RlsToMid,Bmp1",30.51,29.5,Tullymurry Pablo,610475,30.71,1,,01/11/2022,887329,,Flat,T3,500.0,20,29.40,390731,Sheffield,,
600013,,,1,1/2,,"MidToRls,ALed,(HT)",16.35,29.2,Geelo Bonnie,587734,16.45,4,,25/10/2022,885423,,Flat,T2,280.0,10,16.35,390527,Sheffield,,
600013,,,1,,,RailsToMiddle,16.67,29.3,,,16.77,2,,14/10/2022,882378,,Flat,T1,280.0,10,16.67,390156,Sheffield,,
600013,,,1,,,"RlsToMid,(ReRn),(HT)",16.48,29.7,,,16.58,2,,07/10/2022,880438,,Flat,T1,280.0,10,16.48,389909,Sheffield,,
600013,,,1,,,"RlsMid,(ReRun)",16.92,29.8,,,16.87,2,,21/07/2022,859621,,Flat,T1,280.0,-5,16.92,387336,Sheffield,,
600013,,,0,,,(Handslip),,29.5,,,,0,,12/07/2022,857774,,Flat,T1,100.0,,,387133,Sheffield,,
600013,,,1,,,(Handslip),,29.2,,,,0,,14/06/2022,850330,,Flat,T1,100.0,,,386213,Sheffield,,
600013,,,1,,,RlsMid,16.63,30.1,,,16.63,3,,16/04/2022,833802,,Flat,T1,280.0,0,16.63,384309,Sheffield,,
600013,,,0,,,(Handslip),,30.2,,,,0,,05/04/2022,830714,,Flat,T1,100.0,,,383867,Sheffield,,
600014,,,3,17 3/4,,"Blk1,Ck 1/2",18.57,31.0,Autumn Snapper,594139,18.62,6,,16/01/2024,1005921,,Flat,T3,275.0,5,16.51,405605,Perry Barr,,
600014,,11/2,6,1 3/4,,"SAw,MidWide,FcdCk1",17.25,31.5,Stonepark Puma,539875,17.20,5,12:51:00,11/12/2023,995966,,Flat,D4,275.0,-5,16.87,404550,Perry Barr,,
600014,,4/1,1,DH,,"SAw,MidWide,Blk1,LdNrLn",17.70,31.4,Swift Employ,542613,17.40,5,11:06:00,04/12/2023,994218,,Flat,D4,275.0,-30,17.70,404298,Perry Barr,,
